page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
304601,1936-1939 Arab revolt in Palestine,7182,extendedconfirmed, infinity,130081,221,31,20,6980,1388,137,8,19
53706170,1936-39 Arab revolt in Palestine,5683,extendedconfirmed, infinity,67,171,43,0,1010,1,0,0,
58155879,1947-49 Palestine war,2328,extendedconfirmed, infinity,56,190,50,0,73,2,0,0,
51550220,1947 Jammu massacres,319698,extendedconfirmed, infinity,38928,39,7,2,5320,535,0,0,6
60098707,1947-1948 Civil War in Mandatory Palestine,19062,extendedconfirmed, infinity,75,204,44,0,426,1,0,0,
45137635,1947-1949 Palestine war,1043,extendedconfirmed, infinity,66246,258,40,28,10365,1139,7,2,11
59052047,1947-48 Civil War in Mandatory Palestine,9691,extendedconfirmed, infinity,75,198,35,0,1273,2,0,0,
36197,1948 Arab-Israeli War,295387,extendedconfirmed, infinity,187699,556,53,17,37450,6377,13,8,30
58254354,1948 Palestine war,588936,extendedconfirmed, infinity,56,191,51,0,1730,2,0,0,
25234737,1948 Palestinian exodus,1397589,extendedconfirmed, infinity,107195,449,46,9,10983,3840,8,6,19
22620057,1948 Palestinian exodus from Lydda and Ramle,153017,extendedconfirmed, infinity,117508,170,18,16,1351,2168,0,0,15
57896178,1948 Palestinian expulsion from Lydda and Ramle,693,extendedconfirmed, infinity,75,154,41,0,0,1,0,0,
181696,1949 Armistice Agreements,438661,extendedconfirmed, infinity,44592,121,17,12,2840,506,1,1,14
43394456,1950-1951 Baghdad bombings,3079,extendedconfirmed, infinity,59060,66,9,7,487,532,0,0,11
64017465,1950-51 Baghdad bombings,769,extendedconfirmed, infinity,89,62,21,0,58,1,0,0,3
17797986,1952 raid on Beit Jala,5428,extendedconfirmed, infinity,7470,37,2,9,41,368,0,0,2
11172310,1967 Oil Embargo,107138,extendedconfirmed, infinity,5846,Fewer than 30 watchers,,1,170,70,0,0,
11591980,1967 Palestinian exodus,75466,extendedconfirmed, infinity,5267,39,6,0,522,106,0,0,5
61244590,1972 Israeli Bangkok Embassy hostage crisis,22055,extendedconfirmed, infinity,69,Fewer than 30 watchers,,0,186,1,0,0,
1856025,1973 Israeli raid on Lebanon,306947,extendedconfirmed, infinity,11924,151,11,2,4602,318,1,1,3
244180,1973 oil crisis,3354167,extendedconfirmed, infinity,75506,360,33,24,22566,2882,2,2,23
1088850,1978 South Lebanon conflict,234093,extendedconfirmed, infinity,20330,157,7,7,1976,521,5,2,7
18821771,1979 Nahariya attack,77791,extendedconfirmed, infinity,20802,45,3,4,548,297,1,1,10
181820,1982 Lebanon War,1555015,extendedconfirmed, infinity,137799,305,16,31,16215,2795,3,3,23
458649,1985 Rome and Vienna airport attacks,101275,extendedconfirmed, infinity,10216,34,6,5,783,191,0,0,3
19492436,1990 Temple Mount riots,57659,extendedconfirmed, infinity,19023,60,5,3,327,329,0,0,5
64673036,1991 Iraqi rocket attacks on Israel,16270,extendedconfirmed, infinity,8783,Fewer than 30 watchers,,0,2693,49,2,2,5
11020994,1992 Israeli legislative election,72697,extendedconfirmed, infinity,12933,Fewer than 30 watchers,,2,812,126,5,1,3
433761,1992 attack on Israeli embassy in Buenos Aires,122245,extendedconfirmed, infinity,11054,96,6,9,981,323,0,0,15
693391,1994 London Israeli Embassy bombing,33299,extendedconfirmed, infinity,13569,77,5,12,440,204,2,2,7
31203225,1997 Mahane Yehuda Market bombings,21923,extendedconfirmed, infinity,4462,30,6,1,141,116,4,2,
182771,2000 Camp David Summit,467192,extendedconfirmed, infinity,47718,116,8,12,3363,1034,0,0,9
2985745,2000 Ramallah lynching,214275,extendedconfirmed, infinity,26729,80,6,11,3263,544,1,1,4
62475250,2000-06 Shebaa Farms conflict,201,extendedconfirmed, infinity,94,95,21,0,79,1,0,0,3
7959095,2000-2006 Shebaa Farms conflict,6003,extendedconfirmed, infinity,15874,97,4,4,806,224,4,2,9
3874841,"""Polish death camp"" controversy",407727,extendedconfirmed, infinity,55464,143,15,15,2545,2028,3,1,13
17901024,'Azza,43094,extendedconfirmed, infinity,5574,Fewer than 30 watchers,,4,204,87,0,0,8
17626789,1929 Hebron massacre,402155,extendedconfirmed, infinity,46977,184,16,6,3519,1090,0,0,14
304601,1936-1939 Arab revolt in Palestine,7182,extendedconfirmed, infinity,130081,221,31,20,6980,1388,137,8,19
53706170,1936-39 Arab revolt in Palestine,5683,extendedconfirmed, infinity,67,171,43,0,1010,1,0,0,
58155879,1947-49 Palestine war,2328,extendedconfirmed, infinity,56,190,50,0,73,2,0,0,
51550220,1947 Jammu massacres,319698,extendedconfirmed, infinity,38928,39,7,2,5320,535,0,0,6
60098707,1947-1948 Civil War in Mandatory Palestine,19062,extendedconfirmed, infinity,75,204,44,0,426,1,0,0,
45137635,1947-1949 Palestine war,1043,extendedconfirmed, infinity,66246,258,40,28,10365,1139,7,2,11
59052047,1947-48 Civil War in Mandatory Palestine,9691,extendedconfirmed, infinity,75,198,35,0,1273,2,0,0,
36197,1948 Arab-Israeli War,295387,extendedconfirmed, infinity,187699,556,53,17,37450,6377,13,8,30
58254354,1948 Palestine war,588936,extendedconfirmed, infinity,56,191,51,0,1730,2,0,0,
25234737,1948 Palestinian exodus,1397589,extendedconfirmed, infinity,107195,449,46,9,10983,3840,8,6,19
22620057,1948 Palestinian exodus from Lydda and Ramle,153017,extendedconfirmed, infinity,117508,170,18,16,1351,2168,0,0,15
57896178,1948 Palestinian expulsion from Lydda and Ramle,693,extendedconfirmed, infinity,75,154,41,0,0,1,0,0,
181696,1949 Armistice Agreements,438661,extendedconfirmed, infinity,44592,121,17,12,2840,506,1,1,14
43394456,1950-1951 Baghdad bombings,3079,extendedconfirmed, infinity,59060,66,9,7,487,532,0,0,11
64017465,1950-51 Baghdad bombings,769,extendedconfirmed, infinity,89,62,21,0,58,1,0,0,3
17797986,1952 raid on Beit Jala,5428,extendedconfirmed, infinity,7470,37,2,9,41,368,0,0,2
11172310,1967 Oil Embargo,107138,extendedconfirmed, infinity,5846,Fewer than 30 watchers,,1,170,70,0,0,
11591980,1967 Palestinian exodus,75466,extendedconfirmed, infinity,5267,39,6,0,522,106,0,0,5
61244590,1972 Israeli Bangkok Embassy hostage crisis,22055,extendedconfirmed, infinity,69,Fewer than 30 watchers,,0,186,1,0,0,
1856025,1973 Israeli raid on Lebanon,306947,extendedconfirmed, infinity,11924,151,11,2,4602,318,1,1,3
244180,1973 oil crisis,3354167,extendedconfirmed, infinity,75506,360,33,24,22566,2882,2,2,23
1088850,1978 South Lebanon conflict,234093,extendedconfirmed, infinity,20330,157,7,7,1976,521,5,2,7
18821771,1979 Nahariya attack,77791,extendedconfirmed, infinity,20802,45,3,4,548,297,1,1,10
181820,1982 Lebanon War,1555015,extendedconfirmed, infinity,137799,305,16,31,16215,2795,3,3,23
458649,1985 Rome and Vienna airport attacks,101275,extendedconfirmed, infinity,10216,34,6,5,783,191,0,0,3
19492436,1990 Temple Mount riots,57659,extendedconfirmed, infinity,19023,60,5,3,327,329,0,0,5
64673036,1991 Iraqi rocket attacks on Israel,16270,extendedconfirmed, infinity,8783,Fewer than 30 watchers,,0,2693,49,2,2,5
11020994,1992 Israeli legislative election,72697,extendedconfirmed, infinity,12933,Fewer than 30 watchers,,2,812,126,5,1,3
433761,1992 attack on Israeli embassy in Buenos Aires,122245,extendedconfirmed, infinity,11054,96,6,9,981,323,0,0,15
693391,1994 London Israeli Embassy bombing,33299,extendedconfirmed, infinity,13569,77,5,12,440,204,2,2,7
31203225,1997 Mahane Yehuda Market bombings,21923,extendedconfirmed, infinity,4462,30,6,1,141,116,4,2,
182771,2000 Camp David Summit,467192,extendedconfirmed, infinity,47718,116,8,12,3363,1034,0,0,9
2985745,2000 Ramallah lynching,214275,extendedconfirmed, infinity,26729,80,6,11,3263,544,1,1,4
62475250,2000-06 Shebaa Farms conflict,201,extendedconfirmed, infinity,94,95,21,0,79,1,0,0,3
7959095,2000-2006 Shebaa Farms conflict,6003,extendedconfirmed, infinity,15874,97,4,4,806,224,4,2,9
3874841,"""Polish death camp"" controversy",407727,extendedconfirmed, infinity,55464,143,15,15,2545,2028,3,1,13
17901024,'Azza,43094,extendedconfirmed, infinity,5574,Fewer than 30 watchers,,4,204,87,0,0,8
17626789,1929 Hebron massacre,402155,extendedconfirmed, infinity,46977,184,16,6,3519,1090,0,0,14
304601,1936-1939 Arab revolt in Palestine,7182,extendedconfirmed, infinity,130081,221,31,20,6980,1388,137,8,19
53706170,1936-39 Arab revolt in Palestine,5683,extendedconfirmed, infinity,67,171,43,0,1010,1,0,0,
58155879,1947-49 Palestine war,2328,extendedconfirmed, infinity,56,190,50,0,73,2,0,0,
51550220,1947 Jammu massacres,319698,extendedconfirmed, infinity,38928,39,7,2,5320,535,0,0,6
60098707,1947-1948 Civil War in Mandatory Palestine,19062,extendedconfirmed, infinity,75,204,44,0,426,1,0,0,
45137635,1947-1949 Palestine war,1043,extendedconfirmed, infinity,66246,258,40,28,10365,1139,7,2,11
59052047,1947-48 Civil War in Mandatory Palestine,9691,extendedconfirmed, infinity,75,198,35,0,1273,2,0,0,
36197,1948 Arab-Israeli War,295387,extendedconfirmed, infinity,187699,556,53,17,37450,6377,13,8,30
58254354,1948 Palestine war,588936,extendedconfirmed, infinity,56,191,51,0,1730,2,0,0,
25234737,1948 Palestinian exodus,1397589,extendedconfirmed, infinity,107195,449,46,9,10983,3840,8,6,19
22620057,1948 Palestinian exodus from Lydda and Ramle,153017,extendedconfirmed, infinity,117508,170,18,16,1351,2168,0,0,15
57896178,1948 Palestinian expulsion from Lydda and Ramle,693,extendedconfirmed, infinity,75,154,41,0,0,1,0,0,
181696,1949 Armistice Agreements,438661,extendedconfirmed, infinity,44592,121,17,12,2840,506,1,1,14
43394456,1950-1951 Baghdad bombings,3079,extendedconfirmed, infinity,59060,66,9,7,487,532,0,0,11
64017465,1950-51 Baghdad bombings,769,extendedconfirmed, infinity,89,62,21,0,58,1,0,0,3
17797986,1952 raid on Beit Jala,5428,extendedconfirmed, infinity,7470,37,2,9,41,368,0,0,2
11172310,1967 Oil Embargo,107138,extendedconfirmed, infinity,5846,Fewer than 30 watchers,,1,170,70,0,0,
11591980,1967 Palestinian exodus,75466,extendedconfirmed, infinity,5267,39,6,0,522,106,0,0,5
61244590,1972 Israeli Bangkok Embassy hostage crisis,22055,extendedconfirmed, infinity,69,Fewer than 30 watchers,,0,186,1,0,0,
1856025,1973 Israeli raid on Lebanon,306947,extendedconfirmed, infinity,11924,151,11,2,4602,318,1,1,3
244180,1973 oil crisis,3354167,extendedconfirmed, infinity,75506,360,33,24,22566,2882,2,2,23
1088850,1978 South Lebanon conflict,234093,extendedconfirmed, infinity,20330,157,7,7,1976,521,5,2,7
18821771,1979 Nahariya attack,77791,extendedconfirmed, infinity,20802,45,3,4,548,297,1,1,10
181820,1982 Lebanon War,1555015,extendedconfirmed, infinity,137799,305,16,31,16215,2795,3,3,23
458649,1985 Rome and Vienna airport attacks,101275,extendedconfirmed, infinity,10216,34,6,5,783,191,0,0,3
19492436,1990 Temple Mount riots,57659,extendedconfirmed, infinity,19023,60,5,3,327,329,0,0,5
64673036,1991 Iraqi rocket attacks on Israel,16270,extendedconfirmed, infinity,8783,Fewer than 30 watchers,,0,2693,49,2,2,5
11020994,1992 Israeli legislative election,72697,extendedconfirmed, infinity,12933,Fewer than 30 watchers,,2,812,126,5,1,3
433761,1992 attack on Israeli embassy in Buenos Aires,122245,extendedconfirmed, infinity,11054,96,6,9,981,323,0,0,15
693391,1994 London Israeli Embassy bombing,33299,extendedconfirmed, infinity,13569,77,5,12,440,204,2,2,7
31203225,1997 Mahane Yehuda Market bombings,21923,extendedconfirmed, infinity,4462,30,6,1,141,116,4,2,
182771,2000 Camp David Summit,467192,extendedconfirmed, infinity,47718,116,8,12,3363,1034,0,0,9
2985745,2000 Ramallah lynching,214275,extendedconfirmed, infinity,26729,80,6,11,3263,544,1,1,4
62475250,2000-06 Shebaa Farms conflict,201,extendedconfirmed, infinity,94,95,21,0,79,1,0,0,3
7959095,2000-2006 Shebaa Farms conflict,6003,extendedconfirmed, infinity,15874,97,4,4,806,224,4,2,9
3874841,"""Polish death camp"" controversy",407727,extendedconfirmed, infinity,55464,143,15,15,2545,2028,3,1,13
17901024,'Azza,43094,extendedconfirmed, infinity,5574,Fewer than 30 watchers,,4,204,87,0,0,8
17626789,1929 Hebron massacre,402155,extendedconfirmed, infinity,46977,184,16,6,3519,1090,0,0,14
304601,1936-1939 Arab revolt in Palestine,7182,extendedconfirmed, infinity,130081,221,31,20,6980,1388,137,8,19
53706170,1936-39 Arab revolt in Palestine,5683,extendedconfirmed, infinity,67,171,43,0,1010,1,0,0,
58155879,1947-49 Palestine war,2328,extendedconfirmed, infinity,56,190,50,0,73,2,0,0,
51550220,1947 Jammu massacres,319698,extendedconfirmed, infinity,38928,39,7,2,5320,535,0,0,6
60098707,1947-1948 Civil War in Mandatory Palestine,19062,extendedconfirmed, infinity,75,204,44,0,426,1,0,0,
45137635,1947-1949 Palestine war,1043,extendedconfirmed, infinity,66246,258,40,28,10365,1139,7,2,11
59052047,1947-48 Civil War in Mandatory Palestine,9691,extendedconfirmed, infinity,75,198,35,0,1273,2,0,0,
36197,1948 Arab-Israeli War,295387,extendedconfirmed, infinity,187699,556,53,17,37450,6377,13,8,30
58254354,1948 Palestine war,588936,extendedconfirmed, infinity,56,191,51,0,1730,2,0,0,
25234737,1948 Palestinian exodus,1397589,extendedconfirmed, infinity,107195,449,46,9,10983,3840,8,6,19
22620057,1948 Palestinian exodus from Lydda and Ramle,153017,extendedconfirmed, infinity,117508,170,18,16,1351,2168,0,0,15
57896178,1948 Palestinian expulsion from Lydda and Ramle,693,extendedconfirmed, infinity,75,154,41,0,0,1,0,0,
181696,1949 Armistice Agreements,438661,extendedconfirmed, infinity,44592,121,17,12,2840,506,1,1,14
43394456,1950-1951 Baghdad bombings,3079,extendedconfirmed, infinity,59060,66,9,7,487,532,0,0,11
64017465,1950-51 Baghdad bombings,769,extendedconfirmed, infinity,89,62,21,0,58,1,0,0,3
17797986,1952 raid on Beit Jala,5428,extendedconfirmed, infinity,7470,37,2,9,41,368,0,0,2
11172310,1967 Oil Embargo,107138,extendedconfirmed, infinity,5846,Fewer than 30 watchers,,1,170,70,0,0,
11591980,1967 Palestinian exodus,75466,extendedconfirmed, infinity,5267,39,6,0,522,106,0,0,5
61244590,1972 Israeli Bangkok Embassy hostage crisis,22055,extendedconfirmed, infinity,69,Fewer than 30 watchers,,0,186,1,0,0,
1856025,1973 Israeli raid on Lebanon,306947,extendedconfirmed, infinity,11924,151,11,2,4602,318,1,1,3
244180,1973 oil crisis,3354167,extendedconfirmed, infinity,75506,360,33,24,22566,2882,2,2,23
1088850,1978 South Lebanon conflict,234093,extendedconfirmed, infinity,20330,157,7,7,1976,521,5,2,7
18821771,1979 Nahariya attack,77791,extendedconfirmed, infinity,20802,45,3,4,548,297,1,1,10
181820,1982 Lebanon War,1555015,extendedconfirmed, infinity,137799,305,16,31,16215,2795,3,3,23
458649,1985 Rome and Vienna airport attacks,101275,extendedconfirmed, infinity,10216,34,6,5,783,191,0,0,3
19492436,1990 Temple Mount riots,57659,extendedconfirmed, infinity,19023,60,5,3,327,329,0,0,5
64673036,1991 Iraqi rocket attacks on Israel,16270,extendedconfirmed, infinity,8783,Fewer than 30 watchers,,0,2693,49,2,2,5
11020994,1992 Israeli legislative election,72697,extendedconfirmed, infinity,12933,Fewer than 30 watchers,,2,812,126,5,1,3
433761,1992 attack on Israeli embassy in Buenos Aires,122245,extendedconfirmed, infinity,11054,96,6,9,981,323,0,0,15
693391,1994 London Israeli Embassy bombing,33299,extendedconfirmed, infinity,13569,77,5,12,440,204,2,2,7
31203225,1997 Mahane Yehuda Market bombings,21923,extendedconfirmed, infinity,4462,30,6,1,141,116,4,2,
182771,2000 Camp David Summit,467192,extendedconfirmed, infinity,47718,116,8,12,3363,1034,0,0,9
2985745,2000 Ramallah lynching,214275,extendedconfirmed, infinity,26729,80,6,11,3263,544,1,1,4
62475250,2000-06 Shebaa Farms conflict,201,extendedconfirmed, infinity,94,95,21,0,79,1,0,0,3
7959095,2000-2006 Shebaa Farms conflict,6003,extendedconfirmed, infinity,15874,97,4,4,806,224,4,2,9
3874841,"""Polish death camp"" controversy",407727,extendedconfirmed, infinity,55464,143,15,15,2545,2028,3,1,13
17901024,'Azza,43094,extendedconfirmed, infinity,5574,Fewer than 30 watchers,,4,204,87,0,0,8
17626789,1929 Hebron massacre,402155,extendedconfirmed, infinity,46977,184,16,6,3519,1090,0,0,14
304601,1936-1939 Arab revolt in Palestine,7182,extendedconfirmed, infinity,130081,221,31,20,6980,1388,137,8,19
53706170,1936-39 Arab revolt in Palestine,5683,extendedconfirmed, infinity,67,171,43,0,1010,1,0,0,
58155879,1947-49 Palestine war,2328,extendedconfirmed, infinity,56,190,50,0,73,2,0,0,
51550220,1947 Jammu massacres,319698,extendedconfirmed, infinity,38928,39,7,2,5320,535,0,0,6
60098707,1947-1948 Civil War in Mandatory Palestine,19062,extendedconfirmed, infinity,75,204,44,0,426,1,0,0,
45137635,1947-1949 Palestine war,1043,extendedconfirmed, infinity,66246,258,40,28,10365,1139,7,2,11
59052047,1947-48 Civil War in Mandatory Palestine,9691,extendedconfirmed, infinity,75,198,35,0,1273,2,0,0,
36197,1948 Arab-Israeli War,295387,extendedconfirmed, infinity,187699,556,53,17,37450,6377,13,8,30
58254354,1948 Palestine war,588936,extendedconfirmed, infinity,56,191,51,0,1730,2,0,0,
25234737,1948 Palestinian exodus,1397589,extendedconfirmed, infinity,107195,449,46,9,10983,3840,8,6,19
22620057,1948 Palestinian exodus from Lydda and Ramle,153017,extendedconfirmed, infinity,117508,170,18,16,1351,2168,0,0,15
57896178,1948 Palestinian expulsion from Lydda and Ramle,693,extendedconfirmed, infinity,75,154,41,0,0,1,0,0,
181696,1949 Armistice Agreements,438661,extendedconfirmed, infinity,44592,121,17,12,2840,506,1,1,14
43394456,1950-1951 Baghdad bombings,3079,extendedconfirmed, infinity,59060,66,9,7,487,532,0,0,11
64017465,1950-51 Baghdad bombings,769,extendedconfirmed, infinity,89,62,21,0,58,1,0,0,3
17797986,1952 raid on Beit Jala,5428,extendedconfirmed, infinity,7470,37,2,9,41,368,0,0,2
11172310,1967 Oil Embargo,107138,extendedconfirmed, infinity,5846,Fewer than 30 watchers,,1,170,70,0,0,
11591980,1967 Palestinian exodus,75466,extendedconfirmed, infinity,5267,39,6,0,522,106,0,0,5
61244590,1972 Israeli Bangkok Embassy hostage crisis,22055,extendedconfirmed, infinity,69,Fewer than 30 watchers,,0,186,1,0,0,
1856025,1973 Israeli raid on Lebanon,306947,extendedconfirmed, infinity,11924,151,11,2,4602,318,1,1,3
244180,1973 oil crisis,3354167,extendedconfirmed, infinity,75506,360,33,24,22566,2882,2,2,23
1088850,1978 South Lebanon conflict,234093,extendedconfirmed, infinity,20330,157,7,7,1976,521,5,2,7
18821771,1979 Nahariya attack,77791,extendedconfirmed, infinity,20802,45,3,4,548,297,1,1,10
181820,1982 Lebanon War,1555015,extendedconfirmed, infinity,137799,305,16,31,16215,2795,3,3,23
458649,1985 Rome and Vienna airport attacks,101275,extendedconfirmed, infinity,10216,34,6,5,783,191,0,0,3
19492436,1990 Temple Mount riots,57659,extendedconfirmed, infinity,19023,60,5,3,327,329,0,0,5
64673036,1991 Iraqi rocket attacks on Israel,16270,extendedconfirmed, infinity,8783,Fewer than 30 watchers,,0,2693,49,2,2,5
11020994,1992 Israeli legislative election,72697,extendedconfirmed, infinity,12933,Fewer than 30 watchers,,2,812,126,5,1,3
433761,1992 attack on Israeli embassy in Buenos Aires,122245,extendedconfirmed, infinity,11054,96,6,9,981,323,0,0,15
693391,1994 London Israeli Embassy bombing,33299,extendedconfirmed, infinity,13569,77,5,12,440,204,2,2,7
31203225,1997 Mahane Yehuda Market bombings,21923,extendedconfirmed, infinity,4462,30,6,1,141,116,4,2,
182771,2000 Camp David Summit,467192,extendedconfirmed, infinity,47718,116,8,12,3363,1034,0,0,9
2985745,2000 Ramallah lynching,214275,extendedconfirmed, infinity,26729,80,6,11,3263,544,1,1,4
62475250,2000-06 Shebaa Farms conflict,201,extendedconfirmed, infinity,94,95,21,0,79,1,0,0,3
7959095,2000-2006 Shebaa Farms conflict,6003,extendedconfirmed, infinity,15874,97,4,4,806,224,4,2,9
19492436,1990 Temple Mount riots,57659,extendedconfirmed, infinity,19023,60,5,3,327,329,0,0,5
64673036,1991 Iraqi rocket attacks on Israel,16270,extendedconfirmed, infinity,8783,Fewer than 30 watchers,,0,2693,49,2,2,5
11020994,1992 Israeli legislative election,72697,extendedconfirmed, infinity,12933,Fewer than 30 watchers,,2,812,126,5,1,3
433761,1992 attack on Israeli embassy in Buenos Aires,122245,extendedconfirmed, infinity,11054,96,6,9,981,323,0,0,15
693391,1994 London Israeli Embassy bombing,33299,extendedconfirmed, infinity,13569,77,5,12,440,204,2,2,7
31203225,1997 Mahane Yehuda Market bombings,21923,extendedconfirmed, infinity,4462,30,6,1,141,116,4,2,
