page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories,page_freshness
4749840,"Adora, Har Hevron",1448,extendedconfirmed, infinity,6693,Fewer than 30 watchers,,6,75,126,0,0,7,3742
65850408,"Adora, Mount Hebron",763,extendedconfirmed, infinity,78,Fewer than 30 watchers,,0,3,1,0,0,3,3743
737,Afghanistan,16526306,extendedconfirmed, infinity,228908,1382,170,43,1415977,14060,292,116,43,3744
11049264,Aftermath of the Holocaust,438508,extendedconfirmed, infinity,64023,66,14,5,2418,590,34,9,8,3745
10738918,Afula bus suicide bombing,13274,extendedconfirmed, infinity,11998,34,5,2,98,114,0,0,4,3746
40148472,Agreement on Disengagement between Israel and Syria,75222,extendedconfirmed, infinity,7694,39,13,1,395,49,0,0,8,3747
41692011,Agreement on Movement and Access,33599,extendedconfirmed, infinity,8692,Fewer than 30 watchers,,0,130,38,7,3,7,3748
65543742,Agriculture in the Palestinian territories,25863,extendedconfirmed, infinity,98,Fewer than 30 watchers,,0,44,1,0,0,3,3749
43210492,Agriculture in the State of Palestine,3639,extendedconfirmed, infinity,4133,Fewer than 30 watchers,,2,98,31,0,0,2,3750
56099419,Ahed Tamimi,446412,extendedconfirmed, infinity,25687,87,17,2,2898,693,1,1,14,3751
4556155,Ahir,663253,extendedconfirmed, 2022-01-11T20:26:52Z,25602,87,14,10,10772,3762,1,1,7,3752
54226214,Ahmad Musa Jibril,119310,extendedconfirmed, infinity,24180,37,6,0,2155,321,0,0,7,3753
203300,Ahmad Shukeiri,90483,extendedconfirmed, infinity,6758,57,6,14,976,261,1,1,17,3754
1202655,Ahmadiyya Caliphate,1071804,extendedconfirmed, 2022-06-19T11:22:15Z,17310,109,29,8,5680,531,0,0,9,3755
12083248,Ahmed Jabari,124428,extendedconfirmed, infinity,28706,60,3,8,881,572,1,1,7,3756
285686,Ahmed Jibril,129023,extendedconfirmed, infinity,9771,43,5,4,2023,224,0,0,17,3757
80830,Ahmed Yassin,568629,extendedconfirmed, infinity,37812,154,17,22,4848,1743,0,0,20,3758
14355938,Aida Camp,51763,extendedconfirmed, infinity,11730,Fewer than 30 watchers,,2,164,104,0,0,8,3759
5901773,Ain al-Hilweh,96900,extendedconfirmed, infinity,16687,Fewer than 30 watchers,,8,662,144,0,0,14,3760
8372344,Ain es Saheb airstrike,74249,extendedconfirmed, infinity,4293,34,2,2,197,75,0,0,6,3761
26457880,Air India,4667816,extendedconfirmed, infinity,87255,192,13,23,52564,6790,3,3,11,3762
33101388,Akali Phula Singh,137460,extendedconfirmed, infinity,56338,Fewer than 30 watchers,,3,2203,444,0,0,16,3763
18945005,Akbar,10650603,extendedconfirmed, infinity,143159,468,33,33,174233,6932,5,5,42,3764
66362209,Akhil Bharatiya Kshatriya Mahasabha,49964,extendedconfirmed, infinity,19606,Fewer than 30 watchers,,1,1046,482,0,0,5,3765
4547643,Akkawi,143024,extendedconfirmed, infinity,3580,31,10,5,1847,378,0,0,6,3766
154125,Aktion T4,1545885,extendedconfirmed, infinity,95071,356,38,24,23849,2772,2,2,14,3767
24018868,Al-'Abbasiyya,31016,extendedconfirmed, infinity,17109,Fewer than 30 watchers,,8,285,131,1,1,7,3768
2456731,Al-Ahbash,195350,extendedconfirmed, infinity,34677,86,11,11,2274,1778,0,0,9,3769
18452315,Al-Am'ari,,extendedconfirmed, infinity,5647,Fewer than 30 watchers,,2,120,42,1,1,6,3770
62221362,Al-Aqsa Intifada,376833,extendedconfirmed, infinity,122,374,32,0,1818,7,0,0,5,3771
40863691,Al-Aqsa Martyrs' Brigades,248072,extendedconfirmed, infinity,22100,101,9,25,2424,747,1,1,14,3772
65759,Al-Aqsa Mosque,4892615,extendedconfirmed, infinity,79114,361,53,28,43179,3543,3,3,24,3773
20916214,Al-Aqsa TV,75334,extendedconfirmed, infinity,14455,48,6,4,714,245,0,0,7,3774
15443520,Al-Arroub (camp),21286,extendedconfirmed, infinity,5111,Fewer than 30 watchers,,7,72,51,0,0,7,3775
267481,Al-Bassa,2627412,extendedconfirmed, infinity,37574,Fewer than 30 watchers,,6,287,494,1,1,9,3776
3628197,Al-Bireh,118584,extendedconfirmed, infinity,33513,39,4,11,1252,569,2,1,17,3777
267482,Al-Birwa,45656,extendedconfirmed, infinity,36283,Fewer than 30 watchers,,8,343,409,1,1,13,3778
335064,Al-Damun,20576,extendedconfirmed, infinity,22621,Fewer than 30 watchers,,1,67,181,1,1,11,3779
267498,Al-Ghabisiyya,17993,extendedconfirmed, infinity,27911,Fewer than 30 watchers,,6,45,220,1,1,9,3780
39913797,Al-Haq,36809,extendedconfirmed, infinity,25441,46,5,1,202,185,0,0,16,3781
267516,Al-Kabri,23340,extendedconfirmed, infinity,24997,Fewer than 30 watchers,,2,109,216,0,0,11,3782
267527,"Al-Manshiyya, Acre",16569,extendedconfirmed, infinity,20921,Fewer than 30 watchers,,1,48,197,0,0,10,3783
24019284,"Al-Manshiyya, Tulkarm",13680,extendedconfirmed, infinity,8770,Fewer than 30 watchers,,2,14,54,0,0,5,3784
267409,"Al-Mansura, Acre",17274,extendedconfirmed, infinity,12703,Fewer than 30 watchers,,1,54,123,1,1,7,3785
267420,"Al-Nabi Rubin, Acre",15393,extendedconfirmed, infinity,8414,Fewer than 30 watchers,,2,28,100,1,1,7,3786
267429,Al-Nahr,21816,extendedconfirmed, infinity,14093,Fewer than 30 watchers,,3,66,124,1,1,9,3787
267317,"Al-Qastal, Jerusalem",24647,extendedconfirmed, infinity,16516,Fewer than 30 watchers,,11,174,237,2,2,10,3788
60983613,Al-Qibli Mosque,260,extendedconfirmed, infinity,45,286,53,0,1,1,0,0,,3789
2082587,Al-Quds Brigades,143216,extendedconfirmed, infinity,11433,47,3,5,932,168,1,1,8,3790
6319171,Al-Quds rocket,31861,extendedconfirmed, infinity,2384,Fewer than 30 watchers,,2,141,78,0,0,6,3791
267431,Al-Ruways,18684,extendedconfirmed, infinity,16510,Fewer than 30 watchers,,1,80,114,1,1,9,3792
36898753,Al-Sabinah,24025,extendedconfirmed, infinity,3416,Fewer than 30 watchers,,8,51,27,0,0,6,3793
16296150,Al-Shati Camp,30352,extendedconfirmed, infinity,6224,Fewer than 30 watchers,,5,216,63,0,0,9,3794
4129858,Al-Shaykh Muwannis,33960,extendedconfirmed, infinity,21631,Fewer than 30 watchers,,9,246,235,1,1,12,3795
267533,Al-Sumayriyya,20096,extendedconfirmed, infinity,18765,Fewer than 30 watchers,,8,80,159,1,1,10,3796
267540,"Al-Tall, Acre",14394,extendedconfirmed, infinity,11721,Fewer than 30 watchers,,1,17,119,1,1,8,3797
401887,Al-Wehdat refugee camp,13508,extendedconfirmed, infinity,15509,Fewer than 30 watchers,,3,122,94,0,0,8,3798
16963223,Al Bureij massacre,12536,extendedconfirmed, infinity,2494,Fewer than 30 watchers,,1,73,64,0,0,3,3799
68385119,Al Wehda Street airstrike,,extendedconfirmed, infinity,82,Fewer than 30 watchers,,0,28,1,1,1,3,3800
11602398,Alamata,33011,extendedconfirmed, infinity,12433,Fewer than 30 watchers,,0,1143,93,0,0,8,3801
3361801,Alan Dershowitz,6577492,extendedconfirmed, infinity,129583,390,40,9,56199,3206,2,2,28,3802
472476,Alas Chiricanas Flight 901,55146,extendedconfirmed, infinity,4890,45,2,3,707,188,3,1,3,3803
738,Albania,15014441,extendedconfirmed, infinity,266183,1019,84,23,240907,16203,12,7,60,3804
7448120,Albanians of Romania,55707,extendedconfirmed, 2022-07-03T11:37:15Z,25959,Fewer than 30 watchers,,3,606,249,0,0,7,3805
4595673,Alei Zahav,14873,extendedconfirmed, infinity,2941,Fewer than 30 watchers,,1,97,73,0,0,11,3806
54236738,Alejandra Onieva,51176,extendedconfirmed, infinity,3356,Fewer than 30 watchers,,2,8523,57,1,1,8,3807
49949609,Aleksander Ładoś,12999,extendedconfirmed, infinity,14253,Fewer than 30 watchers,,0,181,70,2,2,11,3808
2725179,Alfei Menashe,39605,extendedconfirmed, infinity,5430,Fewer than 30 watchers,,1,344,131,0,0,12,3809
343940,Alfred-Maurice de Zayas,150757,extendedconfirmed, 2022-03-30T01:53:06Z,121961,67,7,2,765,1760,4,3,72,3810
35635863,Alfred Nossig,44310,extendedconfirmed, infinity,7686,Fewer than 30 watchers,,0,395,101,0,0,17,3811
77768,Ali Hassan Salameh,717129,extendedconfirmed, infinity,12219,77,10,5,21619,469,0,0,17,3812
385653,Ali Khamenei,6243596,extendedconfirmed, infinity,200256,398,39,58,89814,6372,5,5,40,3813
4136289,Ali Mansour,8638,extendedconfirmed, infinity,106,Fewer than 30 watchers,,0,13,45,0,0,4,3814
579,Alien,1424956,extendedconfirmed, infinity,5887,204,13,21,13498,4515,0,0,,3815
25528548,Alina Cała,37581,extendedconfirmed, infinity,5332,Fewer than 30 watchers,,1,23,90,0,0,19,3816
40629567,Alison Weir (activist),55771,extendedconfirmed, infinity,13130,59,2,1,594,264,0,0,9,3817
351513,Aliyah,2337420,extendedconfirmed, infinity,109843,374,34,12,23359,2489,0,0,17,3818
40229786,All-Palestine Government,203721,extendedconfirmed, infinity,19615,94,3,3,1116,403,0,0,7,3819
53185055,All-Palestine Protectorate,206831,extendedconfirmed, infinity,17523,51,12,2,2910,81,1,1,10,3820
32849292,Allenby Street bus bombing,21293,extendedconfirmed, infinity,9307,32,3,1,146,81,1,1,,3821
3771749,Allon Plan,114404,extendedconfirmed, infinity,16968,52,8,2,783,176,0,0,6,3822
15443756,Almog,28140,extendedconfirmed, infinity,3040,Fewer than 30 watchers,,1,193,95,0,0,8,3823
18741769,"Almon, Mateh Binyamin",20673,extendedconfirmed, infinity,10301,Fewer than 30 watchers,,2,128,100,0,0,7,3824
12705085,"Alon, Mateh Binyamin",15012,extendedconfirmed, infinity,4751,Fewer than 30 watchers,,3,65,75,0,0,11,3825
12065436,Alon Shvut,56479,extendedconfirmed, infinity,29046,49,8,7,608,415,0,0,17,3826
68318988,Am'ari,23389,extendedconfirmed, infinity,70,Fewer than 30 watchers,,0,100,1,1,1,3,3827
52098381,Amaryllis woman's name,974,extendedconfirmed, infinity,52,Fewer than 30 watchers,,0,3,2,0,0,,3828
27367638,Ameer Makhoul,15517,extendedconfirmed, infinity,8915,32,22,1,72,136,0,0,9,3829
56442904,Amendment to the Act on the Institute of National Remembrance,28729,extendedconfirmed, infinity,41801,36,12,6,620,599,4,3,10,3830
207085,American Hockey League,2591013,extendedconfirmed, infinity,75485,94,23,10,28537,2840,6,1,12,3831
60270403,American Identity Movement,25457,extendedconfirmed, infinity,54,Fewer than 30 watchers,,0,273,9,0,0,,3832
23839901,American International School in Gaza,9557,extendedconfirmed, infinity,2493,Fewer than 30 watchers,,0,44,50,0,0,9,3833
183015,American Israel Public Affairs Committee,776969,extendedconfirmed, infinity,71331,259,13,10,4458,2474,2,2,24,3834
43482474,American Journal of Cancer Research,13228,extendedconfirmed, infinity,2813,Fewer than 30 watchers,,4,95,26,0,0,5,3835
25302294,American Journal of Translational Research,20857,extendedconfirmed, infinity,3364,Fewer than 30 watchers,,4,92,71,0,0,5,3836
48597029,American Muslims for Palestine,23931,extendedconfirmed, infinity,12637,36,8,0,126,192,0,0,5,3837
54851475,Amman New Camp,17435,extendedconfirmed, infinity,53,Fewer than 30 watchers,,0,52,1,0,0,,3838
30876020,Amon Göth,3934623,extendedconfirmed, infinity,35985,163,21,7,63148,1646,0,0,26,3839
3932903,"Amona, Mateh Binyamin",85213,extendedconfirmed, infinity,16685,54,5,3,256,274,1,1,8,3840
330857,Amos Oz,696356,extendedconfirmed, infinity,45267,123,9,3,3763,897,4,2,40,3841
12541729,Amy Schumer,16759159,extendedconfirmed, infinity,93953,206,27,5,65254,1855,2,2,20,3842
3677256,An-Najah National University,90554,extendedconfirmed, infinity,12024,30,7,3,925,291,0,0,16,3843
4906655,Anantnag,328021,extendedconfirmed, infinity,17287,46,8,6,3702,1551,0,0,13,3844
1087190,Anarchists Against the Wall,36180,extendedconfirmed, infinity,7778,57,4,3,299,250,1,1,9,3845
704276,Andrea M. Ghez,354029,extendedconfirmed, infinity,25028,45,6,3,5305,408,1,1,17,3846
50236885,Angelique Rockas,97005,extendedconfirmed, 2025-02-19T04:40:30Z,15028,Fewer than 30 watchers,,0,457,1559,0,0,20,3847
25570853,Anis Sayigh,7359,extendedconfirmed, infinity,2125,Fewer than 30 watchers,,0,22,29,0,0,14,3848
32720869,Anita Sarkeesian,2106305,extendedconfirmed, infinity,54720,303,27,4,16027,1579,2,2,15,3849
27659461,Ann Louise Gittleman,52480,extendedconfirmed, infinity,10176,39,4,3,1085,385,2,2,10,3850
21932199,Anna Baltzer,34165,extendedconfirmed, infinity,12668,37,2,0,125,394,0,0,15,3851
40646059,Annapolis Conference,89153,extendedconfirmed, infinity,18413,64,4,9,382,383,0,0,4,3852
61787201,Annexation of the Jordan Valley,96268,extendedconfirmed, infinity,10442,Fewer than 30 watchers,,1,652,40,0,0,3,3853
44794183,Ans van Dijk,101876,extendedconfirmed, infinity,5400,Fewer than 30 watchers,,0,1063,91,0,0,14,3854
65786,Anti-Arabism,318242,extendedconfirmed, infinity,114940,201,17,18,4684,2454,2,2,17,3855
1047999,Anti-Fascist Military Organisation,23841,extendedconfirmed, infinity,1192,Fewer than 30 watchers,,1,108,45,0,0,4,3856
15485840,"Anti-Jewish violence in Poland, 1944-1946",13646,extendedconfirmed, infinity,50622,78,11,8,904,667,1,1,8,3857
1429917,Anti-Polish sentiment,645886,extendedconfirmed, infinity,110525,169,19,22,8280,2917,2,1,22,3858
19698503,Anti-Zionism,1611063,extendedconfirmed, infinity,87945,423,43,50,17342,4911,4,3,15,3859
37600900,Anti-abortion movements,397022,extendedconfirmed, infinity,24247,318,18,42,3074,783,1,1,25,3860
54364299,Anti-tunnel barrier along Israel-Gaza Strip border,2377,extendedconfirmed, infinity,4859,Fewer than 30 watchers,,1,62,32,0,0,5,3861
54803678,Antifa (United States),23196567,extendedconfirmed, infinity,210349,573,115,10,92088,3980,5,4,13,3862
2187,Antisemitism in the Arab world,258176,extendedconfirmed, infinity,57285,183,14,18,2523,1524,1,1,13,3863
55884151,Antisemitism in the UK Labour Party,768569,extendedconfirmed, infinity,269939,130,30,7,3667,3483,5,5,11,3864
10200721,Anton du Beke,3195597,extendedconfirmed, 2021-12-18T00:40:17Z,144,Fewer than 30 watchers,,0,1796,24,0,0,5,3865
35550366,Antony Polonsky,29347,extendedconfirmed, infinity,18556,Fewer than 30 watchers,,0,177,181,0,0,16,3866
39419777,Anubis (film),99497,extendedconfirmed, infinity,98,Fewer than 30 watchers,,0,27,72,0,0,3,3867
49522,Anwar Sadat,3158386,extendedconfirmed, infinity,56288,290,20,38,39770,2834,13,5,40,3868
24609963,Applied Research Institute-Jerusalem,2306,extendedconfirmed, infinity,3092,35,15,8,217,63,0,0,6,3869
18082672,Aqabat Jaber,20187,extendedconfirmed, infinity,4702,Fewer than 30 watchers,,3,108,53,0,0,8,3870
15427206,"Aqraba, Nablus",13015,extendedconfirmed, infinity,27534,Fewer than 30 watchers,,3,274,229,2,2,12,3871
53529486,Arab-Israeli peace projects,46944,extendedconfirmed, infinity,60,52,3,0,57,1,0,0,,3872
4862116,Arab Capital of Culture,78764,extendedconfirmed, infinity,10467,39,5,6,362,444,0,0,8,3873
40678558,Arab Higher Committee,119388,extendedconfirmed, infinity,27033,61,11,6,1004,309,0,0,8,3874
1645949,Arab Jews,334931,extendedconfirmed, infinity,37059,122,13,35,3991,979,1,1,13,3875
52625,Arab League,3193846,extendedconfirmed, infinity,55042,366,34,25,34281,2862,1,1,28,3876
1358176,Arab League and the Arab-Israeli conflict,2623,extendedconfirmed, infinity,24972,44,7,1,819,263,0,0,6,3877
43472946,Arab League boycott of Israel,598302,extendedconfirmed, infinity,56060,73,5,10,3125,400,1,1,17,3878
7539551,Arab Peace Initiative,292652,extendedconfirmed, infinity,84841,91,3,8,1432,910,1,1,18,3879
267454,Arab al-Samniyya,13706,extendedconfirmed, infinity,6295,Fewer than 30 watchers,,0,17,128,1,1,7,3880
492331,Arab citizens of Israel,1405240,extendedconfirmed, infinity,222269,310,32,35,14642,4976,2,2,30,3881
159433,Arab world,3204055,extendedconfirmed, infinity,73348,379,45,35,50384,3627,1,1,21,3882
44267047,Arab-Israeli War (disambiguation),210,extendedconfirmed, infinity,2130,Fewer than 30 watchers,,1,271,24,0,0,,3883
7960202,Arab-Israeli conflict,85167,extendedconfirmed, infinity,103415,844,50,41,21147,6008,5,4,30,3884
165578,Arab-Israeli peace projects,46944,extendedconfirmed, infinity,81519,81,4,16,466,676,1,1,7,3885
2161901,Arain,546849,extendedconfirmed, infinity,11428,91,7,4,7248,6635,0,0,5,3886
47749079,Area C (West Bank),269452,extendedconfirmed, infinity,22179,53,11,0,3312,90,0,0,7,3887
18728496,Argaman,25312,extendedconfirmed, infinity,4210,Fewer than 30 watchers,,0,178,100,1,1,10,3888
25276055,Ariana Grande,56316780,extendedconfirmed, infinity,205253,1477,141,20,521184,9726,12,9,33,3889
598524,Ariel (city),265468,extendedconfirmed, infinity,20153,111,7,8,2652,1014,3,1,17,3890
2944,Ariel Sharon,2711891,extendedconfirmed, infinity,105761,681,29,27,21006,6205,2,2,35,3891
3978555,Ariel University,120152,extendedconfirmed, infinity,24998,84,7,5,1209,893,0,0,25,3892
67508150,Armed Forces of the Islamic Republic of Iran,1557978,extendedconfirmed, 2021-10-18T17:08:38Z,98,152,15,0,3549,1,0,0,3,3893
8203339,Arms shipments from Czechoslovakia to Israel 1947-1949,8237,extendedconfirmed, infinity,10126,43,4,4,661,173,0,0,4,3894
65922004,Arms shipments from Czechoslovakia to Israel 1947-49,216,extendedconfirmed, infinity,117,41,8,0,327,1,0,0,3,3895
5883418,Army of Islam (Gaza Strip),110491,extendedconfirmed, infinity,10024,59,7,9,814,407,0,0,8,3896
48816707,As'ad AbuKhalil,95153,extendedconfirmed, infinity,12367,76,17,11,845,576,0,0,23,3897
67190889,Asad AbuKhalil,61,extendedconfirmed, infinity,76,74,14,0,3,1,0,0,3,3898
21492663,Asbestos,7980604,extendedconfirmed, 2021-12-07T11:45:51Z,99766,361,34,19,86401,4363,6,6,32,3899
2225990,Ashington A.F.C.,144922,extendedconfirmed, infinity,22147,Fewer than 30 watchers,,5,975,455,0,0,5,3900
57368415,Ashkan,37398,extendedconfirmed, infinity,655,Fewer than 30 watchers,,1,839,42,0,0,,3901
55386,Ashkelon,781311,extendedconfirmed, infinity,71261,144,19,21,9219,1217,1,1,32,3902
52721024,Ashley purdy,4776,extendedconfirmed, infinity,49,Fewer than 30 watchers,,0,19,6,0,0,,3903
404323,Ashraf Ghani,1700628,extendedconfirmed, 2021-11-15T13:36:06Z,53021,226,57,3,507590,1793,230,108,22,3904
4901961,Askar (camp),22212,extendedconfirmed, infinity,3974,Fewer than 30 watchers,,1,80,57,0,0,8,3905
34195156,Assassination of Meir Kahane,204403,extendedconfirmed, infinity,15434,59,11,2,2158,201,1,1,7,3906
3676478,Assassination of Yitzhak Rabin,773294,extendedconfirmed, infinity,30062,104,16,10,6964,646,0,0,9,3907
2122,Astrology,5088245,extendedconfirmed, infinity,106616,1442,101,30,55947,10030,0,0,28,3908
28923276,August 2010 West Bank shooting attack,23259,extendedconfirmed, infinity,22403,Fewer than 30 watchers,,1,66,239,0,0,4,3909
2847,Aung San Suu Kyi,8433825,extendedconfirmed, 2022-02-21T08:57:15Z,216295,537,64,25,77759,5341,9,5,44,3910
2425,Aurangzeb,6816948,extendedconfirmed, infinity,149075,417,37,29,135415,6593,2,2,43,3911
4601116,Auschwitz Protocols,75088,extendedconfirmed, infinity,7990,Fewer than 30 watchers,,2,703,63,0,0,3,3912
6167964,Auschwitz bombing debate,350714,extendedconfirmed, infinity,52626,84,13,2,1855,617,0,0,13,3913
2006,Auschwitz concentration camp,12461562,extendedconfirmed, infinity,181846,690,69,41,116834,5879,2,2,29,3914
36991518,Autonomous Administration of North and East Syria,532508,extendedconfirmed, infinity,211188,316,56,27,34851,4037,6,5,32,3915
1704303,Avigdor Lieberman,643320,extendedconfirmed, infinity,84772,160,6,9,4010,2385,1,1,26,3916
41132319,Avraham Stern,192930,extendedconfirmed, infinity,20224,81,8,4,2765,491,0,0,16,3917
17817086,"Avshalom, Sinai",12583,extendedconfirmed, infinity,1170,Fewer than 30 watchers,,0,105,22,2,2,5,3918
7399782,Aware (woreda),20022,extendedconfirmed, 2022-04-20T17:22:40Z,4936,Fewer than 30 watchers,,0,260,118,0,0,3,3919
36658251,Axis of Resistance,249361,extendedconfirmed, infinity,14342,66,10,2,3938,359,0,0,6,3920
43507,Axis powers,7197743,extendedconfirmed, infinity,179133,627,89,38,82405,9435,1,1,19,3921
38170800,Ayelet Shaked,684772,extendedconfirmed, infinity,52060,134,19,0,7232,939,1,1,13,3922
58295165,Ayman Sadiq,89795,extendedconfirmed, infinity,71,Fewer than 30 watchers,,0,89,30,0,0,3,3923
267552,Az-Zeeb,32718,extendedconfirmed, infinity,37,Fewer than 30 watchers,,0,45,242,0,0,2,3924
17105844,Azerbaijanis in Armenia,77863,extendedconfirmed, infinity,33109,57,12,11,1140,244,15,7,9,3925
40067672,Azmi Bishara,148496,extendedconfirmed, infinity,31718,75,6,0,1333,851,0,0,22,3926
197522,B. R. Ambedkar,17698298,extendedconfirmed, infinity,120659,630,54,32,249893,6299,13,8,43,3927
59010558,BADIL,4173,extendedconfirmed, infinity,2735,Fewer than 30 watchers,,0,92,20,0,0,6,3928
66402236,BRAND'S Essence Of Chicken,1970,extendedconfirmed, infinity,70,Fewer than 30 watchers,,0,10,2,0,0,3,3929
634267,BYU Jerusalem Center,114772,extendedconfirmed, infinity,35388,32,4,4,1132,367,0,0,8,3930
23662554,Bachir Gemayel,626103,extendedconfirmed, infinity,37749,116,8,11,8092,1336,2,2,24,3931
58479,Badagas,373152,extendedconfirmed, infinity,7896,47,4,2,7991,984,0,0,12,3932
62321004,Baha Abu al-Ata,89945,extendedconfirmed, infinity,6164,Fewer than 30 watchers,,3,179,56,0,0,6,3933
17634775,Bahr El-Baqar primary school bombing,44836,extendedconfirmed, infinity,9931,45,8,9,326,254,1,1,9,3934
65288626,Bahrain-Israel normalization agreement,116,extendedconfirmed, infinity,38056,Fewer than 30 watchers,,9,1444,297,3,3,11,3935
28700180,Bahrain-Israel relations,670,extendedconfirmed, infinity,14353,Fewer than 30 watchers,,9,1025,162,2,2,6,3936
33689683,Baidya,197251,extendedconfirmed, 2022-01-07T08:32:00Z,42379,Fewer than 30 watchers,,2,13431,1079,335,12,2,3937
2047814,Balad al-Shaykh massacre,27600,extendedconfirmed, infinity,5748,49,9,3,478,155,1,1,13,3938
636431,Balata,51260,extendedconfirmed, infinity,5322,Fewer than 30 watchers,,2,285,116,0,0,6,3939
4820,Balfour Declaration,3345655,extendedconfirmed, infinity,237724,461,53,9,22574,3266,0,0,20,3940
4888079,Balija,447126,extendedconfirmed, infinity,16735,34,8,2,8032,1801,0,0,10,3941
672766,Bangladesh Liberation War,3579902,extendedconfirmed, infinity,117406,406,52,49,61530,4285,7,4,26,3942
2714393,Baqa'a refugee camp,1683606,extendedconfirmed, infinity,2728,Fewer than 30 watchers,,3,202,52,0,0,4,3943
63558726,Baqoura,3217,extendedconfirmed, infinity,70,38,19,0,2,1,0,0,3,3944
66519245,Barack Osama,219,extendedconfirmed, infinity,63,Fewer than 30 watchers,,0,3,3,0,0,,3945
30067180,Barai (caste),165688,extendedconfirmed, 2023-06-21T21:35:14Z,1248,Fewer than 30 watchers,,1,1705,427,0,0,8,3946
57561029,Barbara Engelking,17858,extendedconfirmed, infinity,10494,Fewer than 30 watchers,,0,279,132,3,2,23,3947
67452,Baruch Goldstein,583002,extendedconfirmed, infinity,27265,169,10,4,5368,2000,5,4,12,3948
33920320,Basic Law: Israel as the Nation-State of the Jewish People,242950,extendedconfirmed, infinity,51644,95,18,15,2484,412,1,1,14,3949
35886517,Bassem Tamimi,50191,extendedconfirmed, infinity,25807,46,5,1,477,260,0,0,8,3950
56887751,Bassem al-Tamimi,52388,extendedconfirmed, infinity,44,42,36,0,48,1,0,0,,3951
653997,Batangas City,492653,extendedconfirmed, 2021-09-11T00:44:00Z,39550,47,12,8,7519,1246,1,1,19,3952
7685028,Battle for Jerusalem,143333,extendedconfirmed, infinity,23205,114,10,4,1851,456,1,1,15,3953
53936430,Battle of Aleppo (2012-16),3784,extendedconfirmed, infinity,61,162,16,0,252,3,0,0,,3954
6344101,Battle of Ayta ash-Shab,32528,extendedconfirmed, infinity,46169,69,3,1,344,629,1,1,7,3955
6124755,Battle of Bint Jbeil,129159,extendedconfirmed, infinity,69325,108,6,3,2115,1357,2,2,10,3956
3204540,Battle of Chawinda,362528,extendedconfirmed, infinity,30541,79,12,5,5026,1052,0,0,14,3957
40863726,Battle of Gaza (2007),352066,extendedconfirmed, infinity,54970,119,14,12,3147,735,0,0,15,3958
482007,Battle of Haifa (1948),64894,extendedconfirmed, infinity,24348,96,4,13,430,411,0,0,14,3959
5691828,Battle of Haldighati,1240217,extendedconfirmed, 2021-12-05T12:31:27Z,21862,54,18,5,34348,1324,22,11,12,3960
65916495,Battle of Jenin,145035,extendedconfirmed, infinity,83,176,11,0,409,1,0,0,3,3961
19698336,Battle of Jenin (2002),13807,extendedconfirmed, infinity,88036,180,8,8,904,2607,2,2,14,3962
67920859,Battle of Jericho Prison,2691,extendedconfirmed, infinity,94,81,3,0,13,1,0,0,3,3963
7295983,Battle of Karameh,400253,extendedconfirmed, infinity,42708,139,10,12,3279,1000,1,1,17,3964
159361,Battle of Kosovo,1063808,extendedconfirmed, infinity,34934,191,34,19,14275,3254,3,3,17,3965
6162956,Battle of Maroun al-Ras,46470,extendedconfirmed, infinity,26600,82,5,0,435,441,1,1,6,3966
43349719,Battle of Shuja'iyya,77775,extendedconfirmed, infinity,49413,58,5,6,639,572,5,5,16,3967
20876440,Battle of Suez,72796,extendedconfirmed, infinity,25138,79,17,1,596,138,0,0,5,3968
7886750,Battle of Sultan Yacoub,86086,extendedconfirmed, infinity,7585,75,4,1,679,158,0,0,5,3969
33499978,Battle of Zahleh,50024,extendedconfirmed, infinity,40945,Fewer than 30 watchers,,2,489,403,0,0,2,3970
3974878,Battle of the Chinese Farm,142952,extendedconfirmed, infinity,50079,93,3,3,1572,287,1,1,7,3971
20487764,Battle of the Sinai (1973),109769,extendedconfirmed, infinity,6772,66,2,2,972,170,0,0,4,3972
20118377,Beddawi refugee camp,19754,extendedconfirmed, infinity,2113,Fewer than 30 watchers,,1,84,45,0,0,8,3973
3381395,Bedolah,19874,extendedconfirmed, infinity,2958,Fewer than 30 watchers,,2,121,92,0,0,10,3974
32840184,Beersheba bus bombings,24497,extendedconfirmed, infinity,8814,32,2,1,145,101,1,1,6,3975
12819229,Begin-Sadat Center for Strategic Studies,12460,extendedconfirmed, infinity,18077,Fewer than 30 watchers,,3,473,154,0,0,11,3976
2622715,Beit El,127930,extendedconfirmed, infinity,29080,51,4,3,774,515,0,0,20,3977
11308307,Beit Hanina,88042,extendedconfirmed, infinity,36937,61,9,6,782,527,0,0,20,3978
18101397,Beit Ur al-Fauqa,30125,extendedconfirmed, infinity,22683,Fewer than 30 watchers,,9,209,166,0,0,10,3979
323294,Beitar Illit,131725,extendedconfirmed, infinity,20127,87,11,8,1099,738,0,0,17,3980
15306482,Beitunia,45689,extendedconfirmed, infinity,24236,Fewer than 30 watchers,,9,380,178,0,0,14,3981
3457,Belarus,15254924,extendedconfirmed, infinity,152414,658,101,38,544644,7699,28,14,55,3982
140611,Belzec extermination camp,396506,extendedconfirmed, infinity,62914,129,15,9,7353,1254,0,0,19,3983
